cpu_load,ram_usage,cpu_temp,disk_speed,disk_fill,network_bandwidth,process_count,service_state,state
4.26,38.65,31.48,109.01,47.01,4849.97,75.0,Все работают,Оптимальное
25.69,4.37,28.36,288.54,64.25,4092.99,62.0,Все работают,Оптимальное
5.12,36.59,22.19,376.71,50.97,6915.77,91.0,Все работают,Оптимальное
20.65,27.63,30.97,678.35,62.76,2151.5,76.0,Все работают,Оптимальное
13.63,3.87,29.52,416.33,53.72,1783.57,70.0,Все работают,Оптимальное
95.83,41.99,22.47,100.57,94.03,9309.03,295.0,Некоторые остановлены,Критическое с риском отказа
95.79,99.34,83.28,5.14,98.63,7877.66,445.0,Все работают,Критическое с риском отказа
25.91,6.05,66.31,241.58,4.41,8678.55,168.0,Все работают,Хорошее
91.56,56.01,27.62,917.72,99.06,1747.68,594.0,Некоторые остановлены,Критическое с риском отказа
0.52,34.03,35.59,623.54,49.5,5753.42,55.0,Все работают,Оптимальное
56.63,42.62,114.12,59.76,90.19,8479.45,66.0,Все работают,Критическое с риском отказа
83.33,14.14,86.68,64.72,7.74,8628.43,49.0,Все работают,Критическое
14.92,23.97,42.47,358.28,8.31,4.25,93.0,Все работают,Оптимальное
21.32,5.3,34.51,512.57,29.92,5585.35,92.0,Все работают,Оптимальное
21.29,11.85,33.74,959.75,32.99,4594.82,94.0,Все работают,Оптимальное
54.31,99.77,102.01,54.47,71.78,8758.3,522.0,Все работают,Критическое с риском отказа
89.11,94.14,34.81,29.0,47.71,7756.44,84.0,Некоторые остановлены,Критическое
59.38,34.96,54.17,300.66,79.78,14.61,176.0,Все работают,Хорошее
6.99,41.41,22.42,72.4,70.33,2171.25,81.0,Все работают,Хорошее
4.79,36.33,26.58,938.94,40.45,7152.83,69.0,Все работают,Оптимальное
9.45,29.27,37.88,65.31,77.41,8146.92,57.0,Все работают,Хорошее
8.72,13.82,37.8,491.46,2.48,6565.25,67.0,Все работают,Оптимальное
83.8,55.03,81.46,46.01,80.84,9854.61,39.0,Некоторые остановлены,Критическое
76.83,97.88,102.76,65.83,4.6,2755.45,394.0,Критический сервис остановлен,Критическое с риском отказа
16.71,20.77,26.66,389.82,65.67,1569.05,54.0,Все работают,Оптимальное
57.64,53.31,40.01,152.73,30.34,8984.33,161.0,Все работают,Хорошее
97.47,52.03,98.34,70.2,83.62,9301.88,1.0,Все работают,Критическое с риском отказа
22.82,49.56,55.69,667.7,76.15,8274.33,73.0,Все работают,Хорошее
17.07,1.11,51.59,70.61,44.08,3635.33,146.0,Некоторые остановлены,Критическое
44.06,20.77,63.9,23.27,83.57,8348.73,438.0,Некоторые остановлены,Критическое
12.35,13.69,34.82,155.74,21.84,6914.94,41.0,Все работают,Оптимальное
17.43,21.46,37.62,334.06,69.2,996.5,113.0,Все работают,Хорошее
0.57,17.1,20.66,138.14,63.6,1338.65,41.0,Все работают,Оптимальное
48.77,59.38,59.94,63.63,72.56,8465.71,172.0,Все работают,Хорошее
15.98,16.81,29.99,846.53,14.44,4537.11,92.0,Все работают,Оптимальное
26.16,68.2,71.85,902.12,34.65,8814.71,62.0,Все работают,Хорошее
6.12,31.64,21.65,463.83,5.06,7871.01,88.0,Все работают,Оптимальное
27.34,22.42,37.17,971.87,27.9,2967.38,49.0,Все работают,Оптимальное
4.24,26.14,31.54,185.06,46.65,1286.37,82.0,Все работают,Оптимальное
64.52,77.66,60.22,59.39,76.86,9879.59,53.0,Некоторые остановлены,Критическое
44.58,18.54,69.79,53.02,75.52,8478.46,123.0,Все работают,Хорошее
2.16,7.57,44.49,391.1,65.75,248.45,89.0,Все работают,Оптимальное
51.1,99.78,38.2,20.27,24.02,8048.94,1.0,Все работают,Критическое с риском отказа
66.02,67.09,36.26,672.8,77.27,9975.55,86.0,Все работают,Критическое
12.22,15.05,49.6,971.27,39.34,968.79,73.0,Все работают,Оптимальное
26.64,6.75,41.15,559.02,38.06,701.99,83.0,Все работают,Оптимальное
2.9,32.59,43.87,604.66,49.45,398.37,56.0,Все работают,Оптимальное
93.85,51.86,29.65,52.45,49.06,9000.7,60.0,Некоторые остановлены,Критическое с риском отказа
0.17,24.24,24.66,698.55,48.2,4135.36,79.0,Все работают,Оптимальное
66.45,81.46,55.2,6.79,99.76,9537.27,1.0,Некоторые остановлены,Критическое с риском отказа
21.77,0.38,41.28,641.62,20.06,5389.95,61.0,Все работают,Оптимальное
22.93,46.92,73.26,852.51,70.06,6878.1,163.0,Все работают,Хорошее
25.91,95.9,38.87,3.54,34.48,5909.53,56.0,Все работают,Критическое с риском отказа
28.66,24.09,41.51,245.35,67.74,7367.24,76.0,Все работают,Оптимальное
38.15,29.12,71.15,61.92,49.55,8538.8,51.0,Все работают,Хорошее
46.18,56.3,43.35,79.15,63.43,8422.49,175.0,Все работают,Хорошее
29.67,42.25,64.24,610.67,66.83,8724.45,33.0,Все работают,Хорошее
82.44,45.52,49.52,78.48,67.59,1305.85,96.0,Все работают,Критическое
58.86,55.53,48.06,668.9,59.65,8932.04,98.0,Все работают,Хорошее
66.23,26.31,45.59,21.29,73.12,8159.48,61.0,Некоторые остановлены,Критическое
38.48,34.91,29.53,59.47,81.47,608.3,99.0,Все работают,Хорошее
31.39,13.61,52.17,52.52,93.55,9205.76,457.0,Некоторые остановлены,Критическое
29.29,19.38,21.05,576.66,23.37,7155.02,100.0,Все работают,Оптимальное
5.29,67.64,67.65,815.59,75.54,8186.77,44.0,Все работают,Хорошее
33.36,18.76,32.99,75.77,79.06,8949.88,92.0,Все работают,Хорошее
51.24,11.53,50.96,79.43,76.36,2155.46,173.0,Все работают,Хорошее
18.1,29.96,46.79,641.77,43.94,4327.87,34.0,Все работают,Оптимальное
42.84,26.3,37.87,209.36,74.23,806.06,167.0,Все работают,Хорошее
13.81,25.07,26.54,874.28,21.48,2115.6,93.0,Все работают,Оптимальное
41.17,9.85,69.38,72.51,84.22,7417.23,66.0,Все работают,Хорошее
36.94,31.41,57.39,53.02,28.34,8432.22,152.0,Все работают,Хорошее
7.06,1.97,76.62,15.55,77.98,6567.31,156.0,Некоторые остановлены,Критическое
21.75,39.89,29.96,57.94,16.5,8881.94,476.0,Некоторые остановлены,Критическое
21.29,36.53,48.71,806.14,7.64,6819.9,78.0,Все работают,Оптимальное
28.96,0.99,20.6,76.16,38.0,6137.54,84.0,Все работают,Хорошее
50.91,42.78,30.43,30.03,88.2,9254.02,487.0,Все работают,Критическое
27.64,69.67,37.38,172.61,19.46,9685.54,142.0,Некоторые остановлены,Критическое
93.58,31.28,100.33,59.97,89.32,2587.54,198.0,Все работают,Критическое с риском отказа
65.5,72.97,85.79,79.76,74.75,8829.34,109.0,Некоторые остановлены,Критическое
1.11,36.94,20.72,836.67,46.83,4385.89,60.0,Все работают,Оптимальное
56.79,49.73,74.45,275.95,34.46,2859.42,129.0,Все работают,Хорошее
22.0,6.49,35.26,251.0,29.0,2089.42,79.0,Все работают,Оптимальное
63.15,44.42,41.38,131.57,86.14,9999.59,81.0,Некоторые остановлены,Критическое
42.0,58.33,100.8,14.27,98.7,5048.27,923.0,Все работают,Критическое с риском отказа
42.71,61.54,28.13,933.2,65.56,8225.97,79.0,Все работают,Хорошее
12.53,5.15,30.35,192.97,29.01,3519.77,47.0,Все работают,Оптимальное
17.41,55.17,24.31,475.69,33.36,9930.24,184.0,Некоторые остановлены,Критическое
11.14,28.12,26.85,427.93,31.85,7641.32,58.0,Все работают,Оптимальное
90.25,59.81,87.42,917.09,99.08,8695.97,179.0,Некоторые остановлены,Критическое с риском отказа
20.55,21.46,21.25,123.24,48.77,3246.34,91.0,Все работают,Оптимальное
10.58,59.83,68.22,57.18,73.89,7343.96,104.0,Все работают,Хорошее
15.19,27.35,41.73,152.17,21.73,2742.94,54.0,Все работают,Оптимальное
12.98,14.14,20.34,964.45,28.9,4634.74,98.0,Все работают,Оптимальное
29.98,23.8,48.46,271.35,54.77,260.29,30.0,Все работают,Оптимальное
48.78,61.99,23.93,317.49,39.26,8373.93,133.0,Все работают,Хорошее
38.4,44.03,39.99,71.78,76.84,8958.97,164.0,Все работают,Хорошее
10.02,41.53,52.42,516.39,63.25,8343.54,66.0,Все работают,Хорошее
57.29,54.4,48.17,58.36,80.11,7158.35,130.0,Все работают,Хорошее
12.48,33.02,40.92,145.77,28.93,1348.28,36.0,Все работают,Оптимальное
19.41,70.27,53.78,3.02,99.87,9510.59,186.0,Критический сервис остановлен,Критическое с риском отказа
97.93,95.91,68.88,55.48,74.83,8123.38,53.0,Все работают,Критическое с риском отказа
18.1,11.37,48.54,768.82,64.27,483.95,92.0,Все работают,Оптимальное
21.74,15.9,39.17,206.92,35.56,7745.14,41.0,Все работают,Оптимальное
93.17,74.33,34.19,5.46,74.19,4665.71,127.0,Некоторые остановлены,Критическое с риском отказа
39.8,4.06,94.38,72.28,3.59,8766.17,344.0,Критический сервис остановлен,Критическое с риском отказа
3.62,19.66,40.88,217.55,60.31,153.8,85.0,Все работают,Оптимальное
3.06,39.13,33.63,497.84,60.1,5737.18,76.0,Все работают,Оптимальное
4.49,19.71,36.26,192.84,75.83,5567.19,180.0,Все работают,Хорошее
36.15,83.72,90.67,251.41,18.35,3741.14,548.0,Критический сервис остановлен,Критическое с риском отказа
64.93,35.23,23.61,413.21,0.99,2769.88,133.0,Все работают,Критическое
5.43,25.68,34.31,493.73,31.05,6205.75,81.0,Все работают,Оптимальное
21.6,10.4,42.08,283.89,35.11,3198.36,61.0,Все работают,Оптимальное
2.91,3.35,47.11,390.43,50.23,1223.48,68.0,Все работают,Оптимальное
21.52,22.32,21.65,788.85,19.78,4336.92,94.0,Все работают,Оптимальное
85.57,35.6,59.11,37.57,74.24,2218.57,119.0,Некоторые остановлены,Критическое
15.67,15.07,43.42,530.29,49.88,7712.21,54.0,Все работают,Оптимальное
22.92,10.24,38.74,731.95,41.5,1783.14,55.0,Все работают,Оптимальное
16.73,67.84,65.58,500.01,65.96,6195.13,145.0,Все работают,Хорошее
91.88,81.5,38.54,7.71,96.12,8843.64,594.0,Все работают,Критическое с риском отказа
24.89,42.6,22.76,50.72,72.95,218.1,119.0,Все работают,Хорошее
3.64,38.15,70.16,75.37,12.24,8556.21,179.0,Все работают,Хорошее
25.72,26.82,21.81,234.35,33.12,6309.57,36.0,Все работают,Оптимальное
6.26,8.31,21.8,830.77,8.26,4863.45,100.0,Все работают,Оптимальное
3.67,20.77,39.78,970.47,53.08,4662.96,87.0,Все работают,Оптимальное
24.32,39.29,31.72,606.36,5.09,7833.64,85.0,Все работают,Оптимальное
19.98,10.61,59.27,56.46,32.19,2598.85,50.0,Все работают,Хорошее
11.33,13.31,43.62,949.27,27.13,1524.54,84.0,Все работают,Оптимальное
20.54,3.62,24.32,479.58,5.48,3410.69,62.0,Все работают,Оптимальное
91.35,72.39,93.23,0.92,98.41,8585.87,5.0,Некоторые остановлены,Критическое с риском отказа
26.92,24.26,44.25,421.66,43.44,4305.12,40.0,Все работают,Оптимальное
44.08,60.57,43.41,56.05,76.63,8071.49,159.0,Все работают,Хорошее
8.14,23.92,27.8,436.08,22.04,231.28,44.0,Все работают,Оптимальное
3.59,6.62,28.21,467.75,1.51,44.52,76.0,Все работают,Оптимальное
64.97,96.64,68.42,40.64,69.75,9012.06,49.0,Все работают,Критическое с риском отказа
17.88,58.56,42.9,58.66,83.07,8529.22,39.0,Все работают,Хорошее
58.66,66.69,56.95,70.49,47.01,8716.3,75.0,Все работают,Хорошее
72.27,42.37,71.45,56.84,32.0,162.34,47.0,Все работают,Критическое
65.64,99.35,98.76,7.05,98.2,1461.04,158.0,Все работают,Критическое с риском отказа
